Id Derivação;Código;Código Alternativo;Id Produto;Produto - Derivação;Marca;Modelo;Qtde Estoque;Id Pai;Código Pai;Código Agrupador;Tipo;Tipo Registro;EAN;NCM;CEST;Origem Fiscal;PIS;COFINS;Peso (kg);Largura (cm);Altura (cm);Comprimento (cm);Volume;Palavras Chave;Data de Lançamento;Ativo
3713;zem-pinca-de-curvatura;;1499;Pinça Zem Para Curvatura De Unhas;ZEM;;10;0;;;Produto;Pai;;82142000;2005500;0;99;99;0,03;5,5;1,5;16,3;0;pinssa, pinsa, zen, corvatura, manicure, alongamento, aplicacao, sem, zeem, curvar;03/05/2023;Sim
3714;7822295400357;;1499;Pinça Zem Para Curvatura De Unhas;ZEM;;10;3713;zem-pinca-de-curvatura;zem-pinca-de-curvatura;Produto;Filho;;82142000;2005500;0;99;99;0,03;5,5;1,5;16,3;0;pinssa, pinsa, zen, corvatura, manicure, alongamento, aplicacao, sem, zeem, curvar;03/05/2023;Sim
547;7908237;;287;Pincel Esfumador Pata de Cabra para Decoração de Unhas;Salon Line;;0;0;;;Produto;Pai;;;;0;99;99;0,01;2;2;16;0;;;Sim
548;7908237-01;;287;Pincel Esfumador Pata de Cabra para Decoração de Unhas;Salon Line;;0;547;7908237;7908237;Produto;Filho;;;;0;99;99;0,01;2;2;16;0;;;Sim
2493;7618527280107;;1056;Pincel Kabuki Hexagonal Para Maquiagem Base, BB Cream e Pó - Ruby Rose;RPC;;1;0;;;Produto;Pai;;96033000;2005900;0;99;99;0,04;3504,7;6;0;0;reto, maquiagem, blush, pó, pinsel, rubyrose, rubi, rubirose;04/11/2022;Sim
2495;7618527280107-01;;1056;Pincel Kabuki Hexagonal Para Maquiagem Base, BB Cream e Pó - Ruby Rose;RPC;;1;2493;7618527280107;7618527280107;Produto;Filho;7618527280107;96033000;2005900;0;99;99;0,04;3504,7;6;0;0;reto, maquiagem, blush, pó, pinsel, rubyrose, rubi, rubirose;05/11/2022;Sim
3718;79566636;;1501;Pincel Língua de Gato Para Unha Gel Fibra;RPC;;0;3717;rpc-pincelunhaslinguadega;rpc-pincelunhaslinguadega;Produto;Filho;;96033000;2802800;0;99;99;0,01;0,8;0,8;18;0;pencel, lingoa, geu, gel, manicure, lengua, gatu, gell, fibre, pinceu;03/05/2023;Não
3717;rpc-pincelunhaslinguadega;;1501;Pincel Língua de Gato Para Unha Gel Fibra;RPC;;0;0;;;Produto;Pai;;96033000;2802800;0;99;99;0,01;0,8;0,8;18;0;pencel, lingoa, geu, gel, manicure, lengua, gatu, gell, fibre, pinceu;03/05/2023;Sim
3752;51521714;;1516;Pincel Para Alongamento de Unhas Aplicação Pó Acrílico;RPC;;0;3751;rpc-pincel-po-acrilico;rpc-pincel-po-acrilico;Produto;Filho;;96033000;2005900;0;99;99;0;0,7;0,7;19,6;0;unha, alogamento, acrilica, aplicacao;12/05/2023;Não
3751;rpc-pincel-po-acrilico;;1516;Pincel Para Alongamento de Unhas Aplicação Pó Acrílico;RPC;;0;0;;;Produto;Pai;;96033000;2005900;0;99;99;0;0,7;0,7;19,6;0;unha, alogamento, acrilica, aplicacao;12/05/2023;Sim
3025;adore-poacrilico;;1224;Pó Acrílico Adore MasterSculp Profissional 40g;Adore;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3030;7898537216901;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Baby Shine;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537216901;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3029;7898537215744;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Light Pink;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537215744;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3027;7898537215706;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Perfect White;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537215706;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3031;7898537216758;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Pink Lu;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537216758;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3026;7898537215713;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Soft White;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537215713;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3028;7898537215645;;1224;Pó Acrílico Adore MasterSculp Profissional 40g - Super Clear;Adore;;0;3025;adore-poacrilico;adore-poacrilico;Produto;Filho;7898537215645;33043000;2001200;0;99;99;0,1;6,5;4;6,5;0;po, alongamento, unha, porcelana, professional, profisional, adora;18/02/2023;Não
3747;honeygirl-po-acrilico;;1515;Pó Acrílico Honey Girl 15g;Honey Girl;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,04;5,3;4,1;5,3;0;alongamento, unha, acrilica, manicure, resistencia, porcelana;11/05/2023;Não
3748;2018031601156;;1515;Pó Acrílico Honey Girl 15g - Branco;Honey Girl;;0;3747;honeygirl-po-acrilico;honeygirl-po-acrilico;Produto;Filho;2018031601156;33043000;2001200;0;99;99;0,04;5,3;4,1;5,3;0;alongamento, unha, acrilica, manicure, resistencia, porcelana;11/05/2023;Não
3750;56799965;;1515;Pó Acrílico Honey Girl 15g - Nude;Honey Girl;;0;3747;honeygirl-po-acrilico;honeygirl-po-acrilico;Produto;Filho;;33043000;2001200;0;99;99;0,04;5,3;4,1;5,3;0;alongamento, unha, acrilica, manicure, resistencia, porcelana;12/05/2023;Não
3749;85524415;;1515;Pó Acrílico Honey Girl 15g - Pink;Honey Girl;;0;3747;honeygirl-po-acrilico;honeygirl-po-acrilico;Produto;Filho;;33043000;2001200;0;99;99;0,04;5,3;4,1;5,3;0;alongamento, unha, acrilica, manicure, resistencia, porcelana;12/05/2023;Não
154;7896046702878-01;;90;Pó Descolorante Cless Lightner Diamond 9 Tons 20g;Cless;;4;153;7896046702878;7896046702878;Produto;Filho;;;;0;99;99;0,03;7;1;14;0;;;Sim
153;7896046702878;;90;Pó Descolorante Cless Lightner Diamond 9 Tons 20g;Cless;;4;0;;;Produto;Pai;;;;0;99;99;0,03;7;1;14;0;;;Sim
4039;7908003906288;;1649;Pó Descolorante Vizet Brave 500g;Vizet;;6;4038;vizet-podesc-branco-500g;vizet-podesc-branco-500g;Produto;Filho;7908003906288;33059000;2002000;0;6;6;0,57;10;10;16,5;0;Cabelo, Loiros, Descoloridos, Descolorir, Profissional, Bravo, Viset, Vizeti, Viseti,;23/08/2023;Sim
4038;vizet-podesc-branco-500g;;1649;Pó Descolorante Vizet Brave 500g;Vizet;;6;0;;;Produto;Pai;;33059000;2002000;0;6;6;0,57;10;10;16,5;0;Cabelo, Loiros, Descoloridos, Descolorir, Profissional, Bravo, Viset, Vizeti, Viseti,;23/08/2023;Sim
4034;vizet-podesc-azul-300g;;1647;PO DESC VIZET BRAVE AZUL 300g;Vizet;;2;0;;;Produto;Pai;;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
4035;7908003903331;;1647;PO DESC VIZET BRAVE AZUL 300g;Vizet;;2;4034;vizet-podesc-azul-300g;vizet-podesc-azul-300g;Produto;Filho;7908003903331;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
4036;vizet-podesc-azul-500g;;1648;PO DESC VIZET BRAVE AZUL 500g;Vizet;;3;0;;;Produto;Pai;;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
4037;7908003908572;;1648;PO DESC VIZET BRAVE AZUL 500g;Vizet;;3;4036;vizet-podesc-azul-500g;vizet-podesc-azul-500g;Produto;Filho;7908003908572;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
4040;vizet-podesc-azul-50g;;1650;PO DESC VIZET BRAVE AZUL 50g;Vizet;;6;0;;;Produto;Pai;;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
4041;7908003909807;;1650;PO DESC VIZET BRAVE AZUL 50g;Vizet;;6;4040;vizet-podesc-azul-50g;vizet-podesc-azul-50g;Produto;Filho;7908003909807;33059000;2002000;0;6;6;0;0;0;0;0;;23/08/2023;Sim
3152;majestic-polygel-branco;;1283;Polygel LED/UV  Majestic Nails Branco 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, polygeu, poligel, unha, magestic, magestique, majestique, branca, brancu;28/02/2023;Sim
3153;branco-01;;1283;Polygel LED/UV  Majestic Nails Branco 40g;Majestic Nails;;0;3152;majestic-polygel-branco;majestic-polygel-branco;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, polygeu, poligel, unha, magestic, magestique, majestique, branca, brancu;28/02/2023;Não
3154;majestic-polygel-clear;;1284;Polygel LED/UV Majestic Nails Clear 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, majestique, magestique, magestic, cliar, unha, cabine, resistencia;28/02/2023;Sim
3155;clear-01;;1284;Polygel LED/UV Majestic Nails Clear 40g;Majestic Nails;;0;3154;majestic-polygel-clear;majestic-polygel-clear;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, majestique, magestique, magestic, cliar, unha, cabine, resistencia;28/02/2023;Não
3158;majestic-polygel-goldennu;;1286;Polygel LED/UV Majestic Nails Golden Nude 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestique, majestique, magestiq, majestiq, gouden, goudem, goldem, nudo, nudes, unha, nudi;28/02/2023;Sim
3159;golden-nude-01;;1286;Polygel LED/UV Majestic Nails Golden Nude 40g;Majestic Nails;;0;3158;majestic-polygel-goldennu;majestic-polygel-goldennu;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestique, majestique, magestiq, majestiq, gouden, goudem, goldem, nudo, nudes, unha, nudi;28/02/2023;Sim
3161;luxury-nude-01;;1287;Polygel LED/UV Majestic Nails Luxury Nude 40g;Majestic Nails;;0;3160;majestic-polygel-luxurynu;majestic-polygel-luxurynu;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, polijeu, polyjel, polygeu, magestic, majestiq, majestique, magestique, magestiq, luchuri, luchury, lushuri, luschury, nudes, nudi, nuda, unha;28/02/2023;Não
3160;majestic-polygel-luxurynu;;1287;Polygel LED/UV Majestic Nails Luxury Nude 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, polijeu, polyjel, polygeu, magestic, majestiq, majestique, magestique, magestiq, luchuri, luchury, lushuri, luschury, nudes, nudi, nuda, unha;28/02/2023;Sim
3163;maragarida-01;;1288;Polygel LED/UV Majestic Nails Margarida 40g;Majestic Nails;;0;3162;majestic-polygel-margarid;majestic-polygel-margarid;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polijeu, polijeu, polygeu, unha, majestique, majestiq, majestiqui, magestique, magestiqui, magestiq, magestic, majestik, magestik, naius, naiu, malgarida, magarida, margarrida;28/02/2023;Não
3162;majestic-polygel-margarid;;1288;Polygel LED/UV Majestic Nails Margarida 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polijeu, polijeu, polygeu, unha, majestique, majestiq, majestiqui, magestique, magestiqui, magestiq, magestic, majestik, magestik, naius, naiu, malgarida, magarida, margarrida;28/02/2023;Sim
3167;nude-200-01;;1290;Polygel LED/UV Majestic Nails Nude 200 16g;Majestic Nails;;0;3166;majestic-polygel-nude200;majestic-polygel-nude200;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Sim
3166;majestic-polygel-nude200;;1290;Polygel LED/UV Majestic Nails Nude 200 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Sim
3173;nude-220-01;;1293;Polygel LED/UV Majestic Nails Nude 220 16g;Majestic Nails;;0;3172;majestic-polygel-nude220;majestic-polygel-nude220;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Não
3172;majestic-polygel-nude220;;1293;Polygel LED/UV Majestic Nails Nude 220 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Sim
3168;polygel-majestic-nude225;;1291;Polygel LED/UV Majestic Nails Nude 225 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, majestique, majestiq, magestic, magestique, magestiq, naius, naiu, nudo, nudes, nudi, unha;01/03/2023;Sim
3169;nude-225-01;;1291;Polygel LED/UV Majestic Nails Nude 225 40g;Majestic Nails;;0;3168;polygel-majestic-nude225;polygel-majestic-nude225;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, majestique, majestiq, magestic, magestique, magestiq, naius, naiu, nudo, nudes, nudi, unha;01/03/2023;Não
3175;nude-230-01;;1294;Polygel LED/UV Majestic Nails Nude 230 16g;Majestic Nails;;0;3174;majestic-polygel-nude230;majestic-polygel-nude230;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Não
3174;majestic-polygel-nude230;;1294;Polygel LED/UV Majestic Nails Nude 230 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Sim
3171;nude-240-01;;1292;Polygel LED/UV Majestic Nails Nude 240 16g;Majestic Nails;;0;3170;majestic-polygel-nude240;majestic-polygel-nude240;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, majestique, majestiq, magestic, magestique, magestiq, naius, naiu, nudo, nudes, nudi, unha;01/03/2023;Não
3170;majestic-polygel-nude240;;1292;Polygel LED/UV Majestic Nails Nude 240 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, majestique, majestiq, magestic, magestique, magestiq, naius, naiu, nudo, nudes, nudi, unha;01/03/2023;Sim
3176;majestic-polygel-nude245;;1295;Polygel LED/UV Majestic Nails Nude 245 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Sim
3177;nude-245-01;;1295;Polygel LED/UV Majestic Nails Nude 245 16g;Majestic Nails;;0;3176;majestic-polygel-nude245;majestic-polygel-nude245;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi;01/03/2023;Não
3179;nude-sutil-01;;1296;Polygel LED/UV Majestic Nails Nude Sutil 16g;Majestic Nails;;0;3178;majestic-polygel-nudesuti;majestic-polygel-nudesuti;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi, sutiu;01/03/2023;Não
3178;majestic-polygel-nudesuti;;1296;Polygel LED/UV Majestic Nails Nude Sutil 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestiq, unha, baiu, naius, nudes, nudo, nudi, sutiu;01/03/2023;Sim
3181;perfect-rose-01;;1297;Polygel LED/UV Majestic Nails Perfect Rose 40g;Majestic Nails;;0;3180;majestic-polygel-perfectr;majestic-polygel-perfectr;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestik, magestik, naiu, naius, unha, perfecti, perfequiti, rosa, roze;01/03/2023;Não
3180;majestic-polygel-perfectr;;1297;Polygel LED/UV Majestic Nails Perfect Rose 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestik, magestik, naiu, naius, unha, perfecti, perfequiti, rosa, roze;01/03/2023;Sim
3182;majestic-polygel-perola;;1298;Polygel LED/UV Majestic Nails Pérola 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, mgestic, magestique, majestique, naius, pelora, unha;01/03/2023;Sim
3183;perola-01;;1298;Polygel LED/UV Majestic Nails Pérola 16g;Majestic Nails;;0;3182;majestic-polygel-perola;majestic-polygel-perola;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;poligeu, mgestic, magestique, majestique, naius, pelora, unha;01/03/2023;Não
3185;realista-01;;1299;Polygel LED/UV Majestic Nails Realista 16g;Majestic Nails;;0;3184;majestic-polygel-realista;majestic-polygel-realista;Produto;Filho;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;;01/03/2023;Não
3184;majestic-polygel-realista;;1299;Polygel LED/UV Majestic Nails Realista 16g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,03;3,5;2,5;3,5;0;;01/03/2023;Sim
3188;majestic-polygel-realist4;;1302;Polygel LED/UV Majestic Nails Realista 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;;01/03/2023;Sim
3190;realista-02;;1302;Polygel LED/UV Majestic Nails Realista 40g;Majestic Nails;;0;3188;majestic-polygel-realist4;majestic-polygel-realist4;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;;01/03/2023;Não
3191;majestic-polygel-rosanude;;1303;Polygel LED/UV Majestic Nails Rosa Nude 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;;01/03/2023;Sim
3192;rosa-nude-01;;1303;Polygel LED/UV Majestic Nails Rosa Nude 40g;Majestic Nails;;0;3191;majestic-polygel-rosanude;majestic-polygel-rosanude;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;;01/03/2023;Não
3194;rose-10-01;;1304;Polygel LED/UV Majestic Nails Rose 10 40g;Majestic Nails;;0;3193;majestic-polygel-rose10;majestic-polygel-rose10;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, unha, magestic, majestique, magestique, alongamento, naius;01/03/2023;Não
3193;majestic-polygel-rose10;;1304;Polygel LED/UV Majestic Nails Rose 10 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, unha, magestic, majestique, magestique, alongamento, naius;01/03/2023;Sim
3165;star-nude-01;;1289;Polygel LED/UV Majestic Nails Star Nude 40g;Majestic Nails;;0;3164;majestic-polygel-starnude;majestic-polygel-starnude;Produto;Filho;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestik, magestik, naiu, naius, estar, estrela, esta, nudi, nudes, nudo, unha;28/02/2023;Não
3164;majestic-polygel-starnude;;1289;Polygel LED/UV Majestic Nails Star Nude 40g;Majestic Nails;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,08;6,6;3,5;6,6;0;poligeu, poligel, polygeu, magestic, magestique, magestiq, majestique, majestik, magestik, naiu, naius, estar, estrela, esta, nudi, nudes, nudo, unha;28/02/2023;Sim
3249;7898244133492;;1318;Polygel LED/UV Risa Professional Clear 30ml;Risa Professional;;4;3248;risa-polygel-clear;risa-polygel-clear;Produto;Filho;7898244133492;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, cliar, qlear, qliar, klear, kliar;06/03/2023;Não
3248;risa-polygel-clear;;1318;Polygel LED/UV Risa Professional Clear 30ml;Risa Professional;;4;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, cliar, qlear, qliar, klear, kliar;06/03/2023;Sim
3250;risa-polygel-natural;;1319;Polygel LED/UV Risa Professional Natural 30ml;Risa Professional;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, naturau;06/03/2023;Sim
3251;7898244189673;;1319;Polygel LED/UV Risa Professional Natural 30ml;Risa Professional;;0;3250;risa-polygel-natural;risa-polygel-natural;Produto;Filho;7898244189673;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, naturau;06/03/2023;Não
3253;7898244189680;;1320;Polygel LED/UV Risa Professional Nude Cover 30ml;Risa Professional;;5;3252;risa-polygel-nudecover;risa-polygel-nudecover;Produto;Filho;7898244189680;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, cova;06/03/2023;Sim
3252;risa-polygel-nudecover;;1320;Polygel LED/UV Risa Professional Nude Cover 30ml;Risa Professional;;5;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, cova;06/03/2023;Sim
3255;7890010610626;;1321;Polygel LED/UV Risa Professional Nude Dark 30ml;Risa Professional;;2;3254;risa-polygel-nudedark;risa-polygel-nudedark;Produto;Filho;7890010610626;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, darq, darqui, darque;07/03/2023;Sim
3254;risa-polygel-nudedark;;1321;Polygel LED/UV Risa Professional Nude Dark 30ml;Risa Professional;;2;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, darq, darqui, darque;07/03/2023;Sim
3256;risa-polygel-nudeeuro;;1322;Polygel LED/UV Risa Professional Nude Euro 30ml;Risa Professional;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;;07/03/2023;Sim
3257;7898244133270;;1322;Polygel LED/UV Risa Professional Nude Euro 30ml;Risa Professional;;0;3256;risa-polygel-nudeeuro;risa-polygel-nudeeuro;Produto;Filho;7898244133270;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;;07/03/2023;Não
3246;risa-polygel-nudelight;;1317;Polygel LED/UV Risa Professional Nude Light 30ml;Risa Professional;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, laigueti;06/03/2023;Sim
3247;7890010610633;;1317;Polygel LED/UV Risa Professional Nude Light 30ml;Risa Professional;;0;3246;risa-polygel-nudelight;risa-polygel-nudelight;Produto;Filho;7890010610633;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, nudez, nuda, nudi, laigueti;06/03/2023;Não
3244;risa-polygel-pinkflower;;1316;Polygel LED/UV Risa Professional Pink Flower 30ml;Risa Professional;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, rosa, pinq, pimq, pimque, pimqui, pinqui, pinque, pinke, pimk, flouer;06/03/2023;Sim
3245;7890010610640;;1316;Polygel LED/UV Risa Professional Pink Flower 30ml;Risa Professional;;0;3244;risa-polygel-pinkflower;risa-polygel-pinkflower;Produto;Filho;7890010610640;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, rosa, pinq, pimq, pimque, pimqui, pinqui, pinque, pinke, pimk, flouer;06/03/2023;Não
3258;risa-polygel-white;;1323;Polygel LED/UV Risa Professional White 30ml;Risa Professional;;0;0;;;Produto;Pai;;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, waite, uaite, whaite, wite, uite;07/03/2023;Sim
3259;7890010610657;;1323;Polygel LED/UV Risa Professional White 30ml;Risa Professional;;0;3258;risa-polygel-white;risa-polygel-white;Produto;Filho;7890010610657;33043000;2001200;0;99;99;0,07;6,5;4,8;6,5;0;poligeu, poligel, polygeu, riza, rizza, rissa, profecional. professionau, profecionau, profissional, profissionau, proficional, proficionau, unha, waite, uaite, whaite, wite, uite;07/03/2023;Não
190;7896046714000-01;;108;Pomada Modeladora Cless Charming Extra Forte Efeito Matte 50g;Cless;;0;189;7896046714000;7896046714000;Produto;Filho;;;;0;99;99;0,08;7;4;7;0;;;Não
189;7896046714000;;108;Pomada Modeladora Cless Charming Extra Forte Efeito Matte 50g;Cless;;0;0;;;Produto;Pai;;;;0;99;99;0,08;7;4;7;0;;;Não
